x,y,y_fourier
-0.06283185307179551,1.105940082795978,-117.46032051242477
-0.05026548245743623,1.0879042550836684,-117.35134509965012
-0.03769911184307695,1.0682941283922816,-117.26593171279718
-0.02513274122871767,1.0471076080367239,-117.20453839669011
-0.01256637061435839,1.024343197813357,-117.16752514283887
0.0,1.0,-117.15515234728096
0.012566370614359279,0.9740777153559216,-117.1675796943196
0.025132741228718558,0.9465766431218511,-117.20486547091448
0.03769911184307784,0.9174976810199715,-117.26696631464911
0.050265482457437116,0.8868423252539211,-117.35373739634883
0.0628318530717964,0.8546126705087935,-117.46493303657046
0.07539822368615567,0.8208114099511377,-117.60020775333714
0.08796459430051495,0.7854418352289577,-117.75911773665246
0.10053096491487334,0.7485078364717159,-117.94112274350759
0.11309733552923262,0.7100139022903218,-118.14558840530616
0.1256637061435919,0.6699651197771481,-118.37178893786738
0.13823007675795118,0.6283671745060204,-118.61891024245614
0.15079644737231046,0.5852263505322195,-118.88605338461777
0.16336281798666974,0.5405495303924812,-119.17223843598191
0.17592918860102902,0.4943441951049973,-119.47640866265397
0.1884955592153883,0.44661842416941433,-119.7974350423268
0.20106192982974758,0.3973808955668343,-120.13412109084588
0.21362830044410597,0.3466408857598182,-120.48520797763348
0.22619467105846525,0.29440826969237177,-120.8493799081433
0.23876104167282453,0.2406935207899661,-121.22526975037135
0.2513274122871838,0.1855077109595249,-121.61146488140398
0.2638937829015431,0.12886251058942633,-122.00651322903691
0.27646015351590236,0.07077018854950468,-122.40892948265855
0.28902652413026164,0.01124361219104908,-122.81720144686483
0.3015928947446209,-0.04970375265319604,-123.22979651064968
0.3141592653589793,-0.11205784166902633,-123.64516820451422
0.3267256359733386,-0.17580399206079544,-124.0617628174531
0.33929200658769787,-0.24092694255138825,-124.47802604550779
0.35185837720205715,-0.3074108333822394,-124.89240964342908
0.36442474781641643,-0.37523920631332763,-125.30337805096718
0.3769911184307757,-0.44439500462317616,-125.70941496539862
0.389557489045135,-0.514860573108854,-126.10902983211868
0.40212385965949426,-0.5866176580859737,-126.50076422545828
0.41469023027385266,-0.6596474073886873,-126.88319809234034
0.42725660088821193,-0.7339303703697082,-127.25495583195894
0.4398229715025712,-0.8094464979002778,-127.61471218534712
0.4523893421169305,-0.8861751423701882,-127.96119790949743
0.46495571273128977,-0.9640950576877751,-128.29320521159715
0.47752208334564905,-1.0431843992799203,-128.60959291995147
0.49008845396000833,-1.1234207240920489,-128.90929136927258
0.5026548245743676,-1.2047809905881324,-129.1913069792168
0.5152211951887269,-1.2872415587506847,-129.45472650634355
0.5277875658030853,-1.370778190080761,-129.6987209510474
0.5403539364174446,-1.455366047597976,-129.92254910247502
0.5529203070318038,-1.5409796958404747,-130.12556070596438
0.5654866776461631,-1.6275931008649493,-130.3071992391449
0.5780530482605224,-1.7151796302466402,-130.4670042844918
0.5906194188748817,-1.8037120530793294,-130.60461348783983
0.603185789489241,-1.8931625399753447,-130.71976409411607
0.6157521601036002,-1.98350266306556,-130.81229405334793
0.6283185307179586,-2.074703395999385,-130.88214269182623
0.6408849013323179,-2.166735113944795,-130.92935094515536
0.6534512719466772,-2.25956759358829,-130.95406115178153
0.6660176425610365,-2.353170013134922,-130.95651640746968
0.6785840131753957,-2.4475109523082867,-130.93705948306317
0.691150383789755,-2.542558392350525,-130.89613130973206
0.7037167544041143,-2.638279716022322,-130.83426903775697
0.7162831250184736,-2.7346417076029077,-130.7521036767227
0.7288494956328329,-2.831610552890058,-130.65035732678783
0.7414158662471912,-2.9291518392000846,-130.52984001244823
0.7539822368615505,-3.027230555367865,-130.39144613191885
0.7665486074759098,-3.1258110917468027,-130.23615053691336
0.7791149780902691,-3.2248572402088502,-130.0650042591873
0.7916813487046284,-3.324332194144506,-129.87912990174132
0.8042477193189876,-3.4241985484628126,-129.6797167140234
0.8168140899333469,-3.5244182995913587,-129.4680153718457
0.8293804605477062,-3.6249528454762743,-129.245332484006
0.8419468311620646,-3.7257629855822323,-129.01302484880475
0.8545132017764239,-3.826808920892468,-128.77249348473424
0.8670795723907831,-3.928050253908739,-128.5251774606126
0.8796459430051424,-4.029445988651357,-128.27254755132566
0.8922123136195017,-4.13095453065918,-128.01609974610724
0.904778684233861,-4.232533686989604,-127.75734863696171
0.9173450548482203,-4.334140666218578,-127.49782071537415
0.9299114254625795,-4.435732078440589,-127.23904760588162
0.9424777960769379,-4.537263935268667,-126.98255926539284
0.9550441666912972,-4.638691649834404,-126.72987717732192
0.9676105373056565,-4.739970036787918,-126.48250756967036
0.9801769079200158,-4.841053312297875,-126.24193468612762
0.992743278534375,-4.941895094051491,-126.00961413907984
1.0053096491487343,-5.042448401254521,-125.78696637310495
1.0178760197630936,-5.142665654631272,-125.5753702671097
1.0304423903774529,-5.242498676424587,-125.37615690271002
1.0430087609918122,-5.34189869039586,-125.19060352579558
1.0555751316061706,-5.44081632182502,-125.01992772743299
1.0681415022205298,-5.539201597510562,-124.8652818693714
1.0807078728348891,-5.637003945769508,-124.72774777841242
1.0932742434492484,-5.734172196437425,-124.60833173279808
1.1058406140636077,-5.830654580868431,-124.5079597625651
1.118406984677967,-5.926398731935183,-124.42747328451301
1.1309733552923262,-6.0213516840288905,-124.36762509104159
1.1435397259066855,-6.115459873059299,-124.3290757106395
1.156106096521044,-6.208669136454697,-124.3123901562503
1.1686724671354032,-6.300924713161938,-124.3180350761235
1.1812388377497625,-6.392171243646398,-124.3463763200625
1.1938052083641217,-6.482352769892005,-124.39767693224056
1.206371578978481,-6.571412735401232,-124.47209557995659
1.2189379495928403,-6.659293985195097,-124.56968542586169
1.2315043202071996,-6.745938765813162,-124.6903934493161
1.2440706908215589,-6.831288725313534,-124.83406022062964
1.2566370614359181,-6.915284913272865,-125.00042013001968
1.2692034320502765,-6.997867780786345,-125.18910207118797
1.2817698026646358,-7.078977180467726,-125.3996305774796
1.294336173278995,-7.158552366449291,-125.63142740665613
1.3069025438933544,-7.236531994381869,-125.88381356840034
1.3194689145077136,-7.312854121434832,-126.15601178676813
1.332035285122073,-7.387456206296102,-126.44714938793979
1.3446016557364322,-7.460275109172144,-126.75626160178943
1.3571680263507915,-7.531247091787968,-127.08229526400837
1.3697343969651499,-7.600307817387122,-127.42411290378384
1.3823007675795091,-7.667392350731715,-127.78049720036218
1.3948671381938684,-7.732435158102382,-128.1501557902208
1.4074335088082277,-7.795370107298316,-128.5317264050398
1.419999879422587,-7.856130467637243,-128.92378231921643
1.4325662500369463,-7.914648909955449,-129.32483808429853
1.4451326206513055,-7.97085750660775,-129.733355526444
1.4576989912656648,-8.024687731467512,-130.14774998184006
1.4702653618800232,-8.076070459926648,-130.56639674395007
1.4828317324943825,-8.124935968895617,-130.98763769548827
1.4953981031087418,-8.171213936803415,-131.4097880971834
1.507964473723101,-8.214833443597595,-131.83114350465388
1.5205308443374603,-8.255722970744236,-132.24998678411046
1.5330972149518196,-8.293810401227981,-132.66459519710716
1.5456635855661789,-8.329023019552007,-133.0732475242046
1.5582299561805382,-8.361287511738038,-133.4742311971649
1.5707963267948974,-8.39052996532634,-133.86584940919394
1.5833626974092558,-8.416675869375732,-134.24642817276052
1.5959290680236151,-8.439650114463568,-134.61432329467598
1.6084954386379744,-8.459376992685755,-134.9679272383897
1.6210618092523337,-8.47578019765674,-135.30567584386398
1.633628179866693,-8.48878282450951,-135.62605487592182
1.6461945504810522,-8.498307369895606,-135.92760637261668
1.6587609210954115,-8.504275731985112,-136.20893476595086
1.6713272917097708,-8.50660921046665,-136.46871274816783
1.6838936623241292,-8.505228506547391,-136.70568685785196
1.6964600329384885,-8.500053722953055,-136.91868276119882
1.7090264035528477,-8.4910043639279,-137.10661020504344
1.721592774167208,-8.477999335234728,-137.26846761957387
1.7341591447815663,-8.460956944154894,-137.40334635008284
1.7467255153959247,-8.43979489948829,-137.5104344986331
1.7592918860102849,-8.414430311553353,-137.58902035811815
1.7718582566246432,-8.384779692187074,-137.63849542288628
1.7844246272390034,-8.35075895474497,-137.65835696184686
1.7969909978533618,-8.312283414101126,-137.648210141806
1.809557368467722,-8.269267786648152,-137.6077696906482
1.8221237390820804,-8.221626190297217,-137.53686109191267
1.8346901096964405,-8.169272144478018,-137.43542130427693
1.847256480310799,-8.112118570138822,-137.30349900146274
1.8598228509251573,-8.050077789746418,-137.141254330105
1.8723892215395175,-7.983061527286136,-136.94895818516184
1.8849555921538759,-7.910980908261882,-136.72699100450004
1.897521962768236,-7.833746459696071,-136.47584108632884
1.9100883333825944,-7.75126811012969,-136.19610243520387
1.9226547039969546,-7.663455189622244,-135.88847214433454
1.935221074611313,-7.570216429751824,-135.55374732392778
1.9477874452256714,-7.47145996361502,-135.19282158725784
1.9603538158400315,-7.367093325826977,-134.80668110806513
1.97292018645439,-7.25702345252142,-134.39640026475575
1.98548655706875,-7.141156681350564,-133.96313688867122
1.9980529276831085,-7.019398751485227,-133.50812713543894
2.0106192982974687,-6.89165480361471,-133.0326800000748
2.023185668911827,-6.7578293799469265,-132.53817149808822
2.035752039526187,-6.6178264242082605,-132.02603853633
2.0483184101405456,-6.471549281643714,-131.4977724987223
2.060884780754904,-6.318900699016787,-130.95491257329965
2.073451151369264,-6.159782824609511,-130.3990388481775
2.0860175219836226,-5.994097208222527,-129.8317652051414
2.0985838925979827,-5.82174480117494,-129.25473204050002
2.111150263212341,-5.642625956304485,-128.6695988436863
2.1237166338267013,-5.456640427967347,-128.07803666479302
2.1362830044410597,-5.263687372038362,-127.48172050281369
2.14884937505542,-5.063665345910795,-126.88232164680142
2.1614157456697782,-4.856472308496574,-126.28150000247688
2.1739821162841366,-4.64200562022609,-125.68089643698661
2.186548486898497,-4.420162043048258,-125.08212517455935
2.199114857512855,-4.190837740430656,-124.48676627570148
2.2116812281272153,-3.9539282773592603,-123.89635823234411
2.2242475987415737,-3.7093286203387272,-123.31239071097357
2.236813969355934,-3.456933137392131,-122.73629747526954
2.2493803399702923,-3.1966355980612313,-122.16944951913133
2.2619467105846507,-2.9283291734062047,-121.6131484401905
2.274513081199011,-2.651906436005792,-121.06862008300632
2.2870794518133692,-2.3672593599573837,-120.53700848010193
2.2996458224277294,-2.0742793208767587,-120.01937011784632
2.312212193042088,-1.772857095898413,-119.51666855291204
2.324778563656448,-1.4628828636752118,-119.02976940365002
2.3373449342708064,-1.144246204378721,-118.55943573923061
2.3499113048851665,-0.8168360996989108,-118.10632388780022
2.362477675499525,-0.48054093284443766,-117.67097968321319
2.3750440461138833,-0.13524848854240545,-117.25383516811583
2.3876104167282435,0.21915404696157026,-116.85520576929545
2.400176787342602,0.5827800859031917,-116.47528795927434
2.412743157956962,0.9557436389997669,-116.1141574161203
2.4253095285713204,1.3381593154498965,-115.7717676913878
2.4378758991856806,1.7301423229338369,-115.44794939398864
2.450442269800039,2.1318084676130766,-115.14240989564065
2.463008640414399,2.543274154130806,-114.85473356135898
2.4755750110287575,2.964656385611395,-114.5843825062414
2.488141381643116,3.396072763660886,-114.3306978775817
2.500707752257476,3.8376414883667564,-114.09290165911462
2.5132741228718345,4.2894813582977775,-113.8700989919722
2.5258404934861947,4.7517117705043965,-113.66128100472432
2.538406864100553,5.224452720518276,-113.46532814268517
2.550973234714913,5.707824802352803,-113.28101398451756
2.5635396053292716,6.2019492085025405,-113.10700953204855
2.5761059759436318,6.706947729943767,-112.94188795715176
2.58867234655799,7.222942756133978,-112.78412978754068
2.6012387171723486,7.750057275012285,-112.63212851138906
2.6138050877867087,8.288414872999304,-112.48419657882704
2.626371458401067,8.838139734996858,-112.33857177658594
2.6389378290154273,9.399356644388536,-112.19342395038842
2.6515041996297857,9.972190983039052,-112.0468620480788
2.664070570244146,10.556768731294937,-111.8969414550277
2.6766369408585042,11.153216467983796,-111.74167159196588
2.6892033114728626,11.761661370414984,-111.57902374415863
2.701769682087223,12.382231214379306,-111.40693908971531
2.714336052701581,13.015054374148736,-111.22333689382565
2.7269024233159413,13.660259822477073,-111.02612283486678
2.7394687939302997,14.31797713059921,-110.81319742760175
2.75203516454466,14.988336468231868,-110.58246450811109
2.7646015351590183,15.671468603572844,-110.33183974467742
2.7771679057733785,16.36750490330177,-110.0592591385493
2.789734276387737,17.076577332579348,-109.7626874783856
2.8023006470020952,17.79881845504803,-109.44012671219683
2.8148670176164554,18.534361432831705,-109.0896242007671
2.827433388230814,19.28334002653546,-108.7092808168693
2.839999758845174,20.045888595246225,-108.29725885504719
2.8525661294595324,20.82214209653192,-107.85178971737125
2.8651325000738925,21.612236086442426,-107.37118134133755
2.877698870688251,22.416306719508587,-106.85382533699537
2.890265241302611,23.234490748743163,-106.29820380145263
2.9028316119169695,24.06692552563996,-105.70289578009302
2.915397982531328,24.913749000174484,-105.06658334517849
2.927964353145688,25.775099720803812,-104.38805726396772
2.9405307237600464,26.65111683446602,-103.66622223005844
2.9530970943744066,27.541940086581192,-102.90010163337412
2.965663464988765,28.447709821050353,-102.08884184601482
2.978229835603125,29.368566980256485,-101.2317160031194
2.9907962062174835,30.30465310506349,-100.32812725989602
3.003362576831842,31.256110334817148,-99.37761150807985
3.015928947446202,32.22308140734469,-98.37983953726318
3.0284953180605605,33.20570965895438,-97.33461862880006
3.0410616886749207,34.204139024436515,-96.24189357230172
3.053628059289279,35.21851403706226,-95.10174709712133
3.066194429903639,36.248979828584794,-93.91439971363401
3.0787608005179976,37.295682129238244,-92.68020896158197
3.0913271711323578,38.3587672677387,-91.39966806521912
3.103893541746716,39.43838217128314,-90.07340399749458
3.1164599123610746,40.534674365550444,-88.70217495799771
3.1290262829754347,41.64779197470098,-87.28686727188715
3.141592653589793,42.77788372137605,-85.82849171949685
3.1541590242041533,43.92509892669909,-84.32817930875345
3.1667253948185117,45.08958751027433,-82.78717650496309
3.179291765432872,46.27149999018815,-81.2068399348724
3.1918581360472302,47.470987483007605,-79.58863058422996
3.2044245066615904,48.688201703781985,-77.9341075103024
3.216990877275949,49.92329496604138,-76.24492109297086
3.229557247890307,51.176420181797695,-74.52280585010378
3.2421236185046673,52.44773086154448,-72.76957284488992
3.2546899891190257,53.73738111425609,-70.98710171469324
3.267256359733386,55.04552564738907,-69.17733235275318
3.2798227303477443,56.372319766880736,-67.34225627571256
3.2923891009621045,57.71791937715056,-65.48390771146221
3.304955471576463,59.0824809810987,-63.60435444319014
3.3175218421908212,60.46616168010742,-61.70568844675788
3.3300882128051814,61.86911917404032,-59.79001635963597
3.34265458341954,63.29151176124202,-57.85944982056942
3.3552209540339,64.73349833853925,-55.916095719938255
3.3677873246482584,66.19523840123946,-53.962046401410674
3.3803536952626185,67.67689204313234,-51.99936985594436
3.392920065876977,69.17861995648823,-50.03009994950244
3.405486436491337,70.70058343205982,-48.056226725962205
3.4180528071056955,72.24294435908021,-46.079686826674134
3.430619177720054,73.80586522526485,-44.10235406789277
3.443185548334414,75.38950911681054,-42.12603021693495
3.4557519189487724,76.9940397183948,-40.15243600735528
3.4683182895631326,78.61962131317756,-38.18320243269493
3.480884660177491,80.26641878279935,-36.21986235748662
3.493451030791851,81.93459760738298,-34.26384248310978
3.5060174014062095,83.6243238655319,-32.31645570489337
3.5185837720205697,85.33576423433183,-30.378893895467122
3.531150142634928,87.06908598934905,-28.45222114783251
3.5437165132492865,88.82445700463204,-26.537367509944445
3.5562828838636467,90.60204575271072,-24.635123240768053
3.568849254478005,92.40202130459568,-22.74613361581651
3.581415625092365,94.22455332978006,-20.870894308083557
3.5939819957067236,96.06981209623737,-19.009747368081406
3.6065483663210838,97.93796847042358,-17.162877824364966
3.619114736935442,99.82919391727513,-15.33031092350836
3.6316811075498006,101.74366050021075,-13.5119100259641
3.6442474781641607,103.68154088113046,-11.707375171648904
3.656813848778519,105.64300832041512,-9.91624232640295
3.6693802193928793,107.62823667692801,-8.13788331773412
3.6819465900072377,109.6374004080128,-6.371506465462813
3.694512960621598,111.6706745694957,-4.616157910028891
3.7070793312359562,113.72823481568335,-2.8707236383699772
3.7196457018503164,115.81025739936484,-1.1339322043655038
3.732212072464675,117.91691917180965,0.5956418620387787
3.744778443079033,120.04839758276964,2.319573965826624
3.7573448136933933,122.204870680478,4.03958468969864
3.7699111843077517,124.38651711164856,5.757534383180432
3.782477554922112,126.59351612147776,7.47541711540678
3.7950439255364703,128.82604755364235,9.195354011687117
3.8076102961508305,131.08429185030172,10.919585996681972
3.820176666765189,133.36843005209542,12.65046596963509
3.832743037379549,135.67864379814588,14.39045043966722
3.8453094079939074,138.01511532605548,16.142090651578638
3.857875778608266,140.37802747190923,17.90802323496655
3.870442149222626,142.7675636702735,19.69096041168435
3.8830085198369844,145.1839079541951,21.493679798778818
3.8955748904513445,147.6272449552037,23.31901384601983
3.908141261065703,150.097759903309,25.169838948946406
3.920707631680063,152.5956386270036,27.049064280048945
3.9332740022944215,155.12106755326013,28.95962038220155
3.9458403729087816,157.67423370753409,30.904447569824452
3.95840674352314,160.25532471376093,32.8864841844115
3.9709731141374984,162.8645287943588,34.90865475206931
3.9835394847518586,165.5020347702271,36.97385809150735
3.996105855366217,168.16803206074587,39.084955421548536
4.008672225980577,170.86271068377778,41.244758517650865
4.0212385965949355,173.58626125566565,43.456017967154274
4.033804967209296,176.33887499123526,45.72141157300954
4.046371337823654,179.1207437037921,48.04353295555737
4.0589377084380125,181.93205980512477,50.424880401573674
4.071504079052373,184.77301630550258,52.86784600920379
4.084070449666731,187.6438068136758,55.37470517664543
4.096636820281091,190.54462553687742,57.94760648146945
4.10920319089545,193.47566728082023,60.588561996282195
4.12176956150981,196.43712744970048,63.29943808509025
4.134335932124168,199.42920204619372,66.08194672315452
4.146902302738528,202.45208767145883,68.93763738140107
4.159468673352887,205.50598152513473,71.86788951452297
4.172035043967245,208.5910814053426,74.87390568983103
4.184601414581605,211.70758570868537,77.9567053916424
4.197167785195964,214.8556934302461,81.11711953358717
4.209734155810324,218.03560416359102,84.35578570865127
4.222300526424682,221.24751810076606,87.67314420405471
4.234866897039042,224.49163603230022,91.06943480524247
4.247433267653401,227.76815934720244,94.54469441028819
4.259999638267761,231.07729003296492,98.09875547295579
4.272566008882119,234.41923067555908,101.73124528947822
4.285132379496478,237.79418445943966,105.44158614087277
4.297698750110838,241.20235516754263,109.22899629925499
4.310265120725196,244.64394718128395,113.09249190323479
4.3228314913395565,248.11916548056323,117.0308897040247
4.335397861953915,251.62821564375912,121.04281068039107
4.347964232568275,255.17130384773418,125.12668451709517
4.360530603182633,258.74863686783004,129.2807549379172
4.373096973796992,262.3604220778716,133.50308588087168
4.385663344411352,266.00686745016503,137.7915684996911
4.39822971502571,269.68818155549656,142.14392897220227
4.4107960856400705,273.4045735631358,146.55773709279282
4.423362456254429,277.15625324083175,151.03041562277522
4.435928826868789,280.94343095481713,155.5592503691913
4.4484951974831475,284.76631766980387,160.14140095934715
4.461061568097508,288.6251249489873,164.77391227529404
4.473627938711866,292.5200649540423,169.45372650942113
4.486194309326224,296.45135044512693,174.17769579948998
4.498760679940585,300.41919478088056,178.9425953986489
4.511327050554943,304.42381191842225,183.74513733339575
4.523893421169303,308.4654164133549,188.58198450000782
4.5364597917836615,312.5442234197604,193.4497651476666
4.549026162398022,316.6604486902047,198.3450876944402
4.56159253301238,320.81430857573287,203.26455582034257
4.57415890362674,325.0060200258733,208.20478378001803
4.586725274241099,329.2358005886341,213.16241187605198
4.599291644855457,333.5038684105061,218.134122032657
4.611858015469817,337.810442236462,223.11665340837544
4.624424386084176,342.1557414099539,228.1068179856096
4.636990756698536,346.53998587291784,233.10151607417552
4.649557127312894,350.9633961657689,238.09775166566624
4.662123497927254,355.4261934274059,243.092647575302
4.674689868541613,359.9285993952071,248.08346030799447
4.687256239155971,364.4708364050335,253.0675945857308
4.699822609770331,369.05312739122786,258.0426174739194
4.71238898038469,373.67569588661263,263.0062720451848
4.72495535099905,378.33876602249404,267.95649052015756
4.737521721613408,383.0425625286572,272.8914068260792
4.750088092227768,387.7873107333713,277.8093685156158
4.762654462842127,392.5732365633845,282.70894798999734
4.775220833456487,397.4005665439289,287.5889529726361
4.787787204070845,402.2695277987157,292.44843618154954
4.800353574685204,407.18034804993914,297.2867041513867
4.812919945299564,412.13325561827486,302.1033251584553
4.825486315913922,417.12847942287857,306.89813620500894
4.8380526865282825,422.16624898138934,311.6712490220821
4.850619057142641,427.24679440992577,316.4230550533406
4.863185427757001,432.37034642309004,321.1542293858381
4.875751798371359,437.5371363339632,325.8657335970599
4.88831816898572,442.7473960541107,330.55881749136097
4.900884539600078,448.00135809357636,335.235019702687
4.913450910214436,453.29925556088807,339.8961671444429
4.9260172808287965,458.6413221630545,344.54437329138995
4.938583651443155,464.027792205564,349.18203528261233
4.951150022057515,469.45890059238957,353.81182983882223
4.9637163926718735,474.93488282598184,358.43670799152534
4.976282763286234,480.45597500727706,363.059888625951
4.988849133900592,486.02241383568884,367.6848508439672
5.001415504514952,491.6344366091157,372.3153251576381
5.013981875129311,497.292281223935,376.9552835284192
5.026548245743669,502.99618617500715,381.60892827140657
5.039114616358029,508.7463905556743,386.2806798483585
5.0516809869723875,514.543134057758,390.97516357753057
5.064247357586748,520.386656971564,395.6971952925985
5.076813728201106,526.2772001858762,400.45176598707906
5.089380098815466,532.2150051879637,405.24402548475445
5.101946469429825,538.2003140635737,410.0792651805209
5.114512840044183,544.2333694969368,414.9628998999553
5.127079210658543,550.3144147707657,419.90044892954
5.139645581272902,556.4436937662515,424.8975162730548
5.152211951887262,562.6214509630706,429.9597701930028
5.16477832250162,568.8479314393772,435.09292209912326
5.17734469311598,575.1233808718105,440.30270484904315
5.189911063730339,581.4480455354873,445.594850528913
5.202477434344699,587.8221723040099,450.9750677844452
5.215043804959057,594.2460086494585,456.44901877510506
5.227610175573416,600.7198026423968,462.0222958263444
5.240176546187776,607.2438029518707,467.7003978565881
5.252742916802134,613.8182588454044,473.48870665732744
5.265309287416494,620.4434201890076,479.3924631060039
5.277875658030853,627.1195374471669,485.4167433924245
5.290442028645213,633.8468616828552,491.56643534029706
5.303008399259571,640.6256445575224,497.8462149059292
5.3155747698739315,647.4561383311038,504.2605229364515
5.32814114048829,654.3385958620121,510.81354226979727
5.340707511102648,661.2732706071449,517.50917525841
5.3532738817170085,668.2604166218811,524.3510217979773
5.365840252331367,675.3002885600779,531.3423579415903
5.378406622945727,682.3931416740777,538.4861151785764
5.390972993560085,689.5392318147009,545.7848604556858
5.403539364174446,696.7388154312528,553.2407770166569
5.416105734788804,703.9921495715167,560.8556461340543
5.428672105403162,711.2994918817601,568.6308298050525
5.4412384760175225,718.661100606732,576.5672544802002
5.453804846631881,726.0772345896596,584.6653958914196
5.466371217246241,733.5481532722562,592.925265042419
5.4789375878605995,741.0741166947116,601.3463954213478
5.49150395847496,748.655385495702,609.9278314920487
5.504070329089318,756.2922209123805,618.6681185164342
5.516636699703678,763.984884780386,627.5652937566241
5.529203070318037,771.7336395338341,636.6168791012494
5.541769440932395,779.5387482053259,645.8198751560858
5.554335811546755,787.4004744259433,655.1707568345843
5.5669021821611135,795.3190824252467,664.6654704792935
5.579468552775474,803.2948370312828,674.2994325403602
5.592034923389832,811.3280036705742,684.0675298323576
5.604601294004192,819.4188483681299,693.9641213857626
5.617167664618551,827.5676377474364,703.9830419042061
5.629734035232911,835.7746390304656,714.1176068335819
5.642300405847269,844.0401200376666,724.3606190437657
5.654866776461628,852.364349187973,734.7043771185547
5.667433147075988,860.7475954988003,745.1406852441005
5.679999517690346,869.190128586042,755.6608646808852
5.692565888304706,877.6922186640767,766.2557667990696
5.705132258919065,886.2541365457619,776.9157876517725
5.717698629533425,894.8761536424387,787.6308840557898
5.730265000147783,903.558541963927,798.3905911441049
5.742831370762142,912.3015741185301,809.1840413496336
5.755397741376502,921.1055233130345,819.9999847747267
5.76796411199086,929.9706633527026,830.8268108962395
5.78053048260522,938.897268641285,841.6525715513857
5.793096853219579,947.8856141810074,852.4650051451117
5.805663223833939,956.9359755725828,863.2515620155281
5.818229594448297,966.0486290151996,873.9994308897831
5.8307959650626575,975.2238513065345,884.6955663589838
5.843362335677016,984.4619198427386,895.3267172970222
5.855928706291374,993.7631126184496,905.8794561448432
5.8684950769057345,1003.1277082267862,916.3402089784347
5.881061447520093,1012.5559858593446,926.6952862759521
5.893627818134453,1022.0482253062077,936.9309142967378
5.906194188748811,1031.604706955935,947.0332669825772
5.918760559363172,1041.2257117955721,956.9884982895139
5.93132692997753,1050.911521410641,966.7827748566706
5.94389330059189,1060.662417985151,976.4023089171162
5.9564596712062485,1070.478684301587,985.8333913545355
5.969026041820607,1080.3606037409188,995.0624248086729
5.981592412434967,1090.3084602825988,1004.0759567318785
5.9941587830493255,1100.3225385045566,1012.8607122988934
6.006725153663686,1110.4031235832076,1021.4036270720703
6.019291524278044,1120.5505012934445,1029.6918793245943
6.031857894892404,1130.764958008646,1037.7129219250328
6.044424265506763,1141.0467807006673,1045.4545136875095
6.056990636121123,1151.3962569398514,1052.90475009321
6.069557006735481,1161.813674895015,1060.0520932905167
6.0821233773498395,1172.299323333462,1066.8854012830948
6.0946897479642,1182.8534916209778,1073.3939562174542
6.107256118578558,1193.4764697218245,1079.5674916841078
6.119822489192918,1204.1685481987513,1085.3962189492752
6.132388859807277,1214.9300182129832,1090.8708520371729
6.144955230421637,1225.7611715242335,1095.9826315863552
6.157521601035995,1236.6623004906892,1100.7233474071452
6.170087971650354,1247.6336980690246,1105.0853596711472
6.182654342264714,1258.6756578143948,1109.0616186678562
6.195220712879072,1269.7884738804323,1112.6456830677728
6.207787083493432,1280.9724410192566,1115.831736635922
6.220353454107791,1292.2278545814631,1118.6146033443845
6.232919824722151,1303.5550105161346,1120.9897608373608
6.245486195336509,1314.9542053708287,1122.9533522072936
6.2580525659508695,1326.4257362915919,1124.502196045789
6.270618936565228,1337.969901022944,1125.6337947383338
6.283185307179586,1349.5869979078925,1126.3463409772583
